obs_n,study_id,study_name,effect,se,t_stat,95_lower,95_upper,pcc,se_pcc,se_pcc_precision,est_short_run,est_long_run,est_agg_city,est_agg_subregion,est_agg_region,est_agg_country,est_agg_continent,n_obs,regressands,reg_df,study_size,years_of_schooling,years_of_experience,schooling_years,schooling_levels,wage_log_hourly,wage_log_daily,wage_log_monthly,wage_mean_annual_earnings,data_type_micro,data_type_survey,data_type_national_register,data_cross_section,data_panel,TEMP_data_avgyear,data_avgyear,no_ed,prim_ed,sec_ed,higher_ed,wage_earners,self_employed,gender_male,gender_female,private_sector,public_sector,ethnicity_caucasian,ethnicity_other,sector_rural,sector_urban,country,region_advanced_economies,region_east_asia_and_pacific,region_europe_and_central_asia,region_middle_east_and_north_africa,region_south_asia,region_sub_saharan_africa,income_high,income_middle,income_low,med_exp,min_wage,mean_age,method_ols,method_hurdle,method_cohort,method_fe,method_2sls,method_heckman,method_probit,method_IV,ability_direct,ability_proxy,ability_uncontrolled,ability_unmentioned,instr_parents_ed,instr_distance_to_school,instr_spouse_ed,instr_marital_status,instr_nsiblings,instr_other,age_control,age_sq_control,exp_control,exp_sq_control,ethnicity_control,health_control,gender_control,occupation_control,firm_char_control,area_control,macro_var_control,impact_factor,citations,published,unpublished,pub_year,effect_w,se_w,se_precision_w,t_w,significant_w
875,60,Doan et al. (2020),4.11,0.12,34.25000000000001,3.99,4.23,0.12462205370365272,0.003638600108135845,274.83097078022337,0,1,0,0,1,0,0,74365,5,74359,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
876,60,Doan et al. (2020),8.17,0.17,48.05882352941176,8,8.34,0.19129694933617142,0.003980475077986431,251.2262934468268,0,1,0,0,1,0,0,60811,5,60805,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
877,60,Doan et al. (2020),4.05,0.14,28.928571428571423,3.9099999999999997,4.1899999999999995,0.08804442486835229,0.0030435109831035367,328.5678959437424,0,1,0,0,1,0,0,107126,5,107120,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
878,60,Doan et al. (2020),6.74,0.11,61.27272727272727,6.63,6.8500000000000005,0.26258316884075517,0.004285481984047933,233.34598155408204,0,1,0,0,1,0,0,50702,5,50696,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
879,60,Doan et al. (2020),4.1,0.08,51.24999999999999,4.02,4.18,0.14803512423470547,0.0028884902289698635,346.20162116893675,0,1,0,0,1,0,0,117235,5,117229,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
880,60,Doan et al. (2020),10.49,0.22,47.68181818181818,10.27,10.71,0.20000763401791363,0.004194631028021068,238.39999116007525,0,1,0,0,1,0,0,54567,5,54561,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
881,60,Doan et al. (2020),9.18,0.45,20.4,8.73,9.629999999999999,0.06986253846717848,0.00342463423858718,292.0019862946141,0,1,0,0,1,0,0,84855,5,84849,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
882,60,Doan et al. (2020),10.63,0.65,16.353846153846156,9.98,11.280000000000001,0.05536192568228316,0.0033852541574302965,295.39879533272244,0,1,0,0,1,0,0,86999,5,86993,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
883,60,Doan et al. (2020),8.39,0.51,16.450980392156865,7.880000000000001,8.9,0.055173068869910705,0.0033537860695654893,298.1704793500911,0,1,0,0,1,0,0,88641,5,88635,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
884,60,Doan et al. (2020),10.35,0.2,51.74999999999999,10.15,10.549999999999999,0.18457784471900096,0.0035667216370821445,280.36951064621843,0,1,0,0,1,0,0,75935,5,75929,15,13.5,20.399999999999999,1,0,0,0,0,1,0,1,0,0,1,2009,7.605392364814935,0.11799999999999999,0.11899999999999999,0.54600000000000004,0.217,NA,NA,0.51,0.49,NA,NA,0,1,NA,NA,Australia,1,0,0,0,0,0,1,0,0,2538.666666666667,1600,38.9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.042,6,1,0,24,NA,NA,NA,NA,NA
885,61,Zhu (2012),6.24,0.21,29.714285714285715,6.03,6.45,0.2789989064094901,0.009389386273396302,106.50323363875016,1,0,0,1,0,0,0,10466,5,10460,12,10.74,21.614999999999998,1,0,1,0,0,0,0,1,0,0,1,1995,7.598399329323964,NA,NA,NA,NA,1,0,0.52739999999999998,0.47260000000000002,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,38.355000000000004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
886,61,Zhu (2012),5.41,0.28,19.32142857142857,5.13,5.69,0.2518143649433771,0.013032906133853158,76.72885768757943,1,0,0,1,0,0,0,5520,5,5514,12,11.05,22.58,1,0,1,0,0,0,0,1,0,0,1,1995,7.598399329323964,NA,NA,NA,NA,1,0,0.52739999999999998,0.47260000000000002,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,39.630000000000003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
887,61,Zhu (2012),7.24,0.33,21.939393939393938,6.91,7.57,0.2979692334796087,0.013581470586777744,73.62972909381044,1,0,0,1,0,0,0,4946,5,4940,12,10.43,20.65,1,0,1,0,0,0,0,1,0,0,1,1995,7.598399329323964,NA,NA,NA,NA,1,0,0.52739999999999998,0.47260000000000002,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
888,61,Zhu (2012),8.99,0.27,33.2962962962963,8.72,9.26,0.32348396438344396,0.009715313724530576,102.93028391610873,1,0,0,1,0,0,0,9492,5,9486,12,11.515,22.734999999999999,1,0,1,0,0,0,0,1,0,0,1,2002,7.601901959875166,NA,NA,NA,NA,1,0,0.52739999999999998,0.47260000000000002,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,40.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
889,61,Zhu (2012),8,0.34,23.52941176470588,7.66,8.34,0.3087266304368571,0.013120881793566429,76.21438983547057,1,0,0,1,0,0,0,5261,5,5255,12,11.57,24.15,1,0,1,0,0,0,0,1,0,0,1,2002,7.601901959875166,NA,NA,NA,NA,1,0,0.52739999999999998,0.47260000000000002,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,41.72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
890,61,Zhu (2012),10.36,0.44,23.545454545454543,9.92,10.799999999999999,0.3405813910739538,0.014464846725148618,69.13312107631238,1,0,0,1,0,0,0,4231,5,4225,12,11.46,21.32,1,0,1,0,0,0,0,1,0,0,1,2002,7.601901959875166,NA,NA,NA,NA,1,0,0.52739999999999998,0.47260000000000002,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,38.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
891,61,Zhu (2012),6.99,0.2,34.949999999999996,6.79,7.19,0.32336858551691083,0.009252320043402314,108.08099971780423,1,0,0,1,0,0,0,10466,5,10460,12,10.74,21.614999999999998,1,0,1,0,0,0,0,1,0,0,1,1995,7.598399329323964,NA,NA,NA,NA,1,0,0.55420000000000003,0.44579999999999997,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,38.355000000000004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
892,61,Zhu (2012),6.24,0.24,26.000000000000004,6,6.48,0.3304669433486557,0.012710267051871369,78.67655305108379,1,0,0,1,0,0,0,5520,5,5514,12,11.05,22.58,1,0,1,0,0,0,0,1,0,0,1,1995,7.598399329323964,NA,NA,NA,NA,1,0,0.55420000000000003,0.44579999999999997,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,39.630000000000003,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
893,61,Zhu (2012),7.82,0.27,28.962962962962962,7.550000000000001,8.09,0.3809975271339319,0.013154646077514275,76.01876889028107,1,0,0,1,0,0,0,4946,5,4940,12,10.43,20.65,1,0,1,0,0,0,0,1,0,0,1,1995,7.598399329323964,NA,NA,NA,NA,1,0,0.55420000000000003,0.44579999999999997,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,37.08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
894,61,Zhu (2012),10.14,0.27,37.55555555555556,9.870000000000001,10.41,0.3597760740925158,0.009579836292404267,104.38591740788802,1,0,0,1,0,0,0,9492,5,9486,12,11.515,22.734999999999999,1,0,1,0,0,0,0,1,0,0,1,2002,7.601901959875166,NA,NA,NA,NA,1,0,0.55420000000000003,0.44579999999999997,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,40.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
895,61,Zhu (2012),9.32,0.32,29.125,9,9.64,0.3728076351785535,0.012800262152053338,78.12339998361567,1,0,0,1,0,0,0,5261,5,5255,12,11.57,24.15,1,0,1,0,0,0,0,1,0,0,1,2002,7.601901959875166,NA,NA,NA,NA,1,0,0.55420000000000003,0.44579999999999997,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,41.72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
896,61,Zhu (2012),11.15,0.35,31.85714285714286,10.8,11.5,0.4400948170220275,0.013814635511902209,72.38699849434572,1,0,0,1,0,0,0,4231,5,4225,12,11.46,21.32,1,0,1,0,0,0,0,1,0,0,1,2002,7.601901959875166,NA,NA,NA,NA,1,0,0.55420000000000003,0.44579999999999997,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,38.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,16,NA,NA,NA,NA,NA
897,62,Bergman & Schöön (2018),4.268,0.5008,8.522364217252395,3.7672,4.7688,0.2774336026832847,0.03255359611616424,30.718572425350498,0,1,0,0,0,1,0,874,2,871,20,12.16,23.74,1,0,1,0,0,0,0,1,0,0,1,1997,7.599401333415815,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.5,0.5,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,43.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
898,62,Bergman & Schöön (2018),4.077,0.4496,9.06806049822064,3.6273999999999997,4.5266,0.2830688722809727,0.031216032616513446,32.034820448995646,0,1,0,0,0,1,0,947,2,944,20,12.49,24.01,1,0,1,0,0,0,0,1,0,0,1,2005,7.60339933974067,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.49,0.51,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
899,62,Bergman & Schöön (2018),3.968,0.5999,6.614435739289882,3.3681,4.5679,0.2456962125338281,0.03714545309955732,26.92119536999045,0,1,0,0,0,1,0,684,2,681,20,14.19,26.43,1,0,1,0,0,0,0,1,0,0,1,2015,7.608374474380783,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.53,0.47,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,46.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
900,62,Bergman & Schöön (2018),4.808,0.2272,21.161971830985912,4.5808,5.0352,0.3887790325664673,0.01837158822776651,54.431875328482306,0,1,0,0,0,1,0,2518,2,2515,20,12.84,25.3,1,0,1,0,0,0,0,1,0,0,1,2006,7.603897968521881,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.5,0.5,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
901,62,Bergman & Schöön (2018),2.999,0.6578,4.559136515658254,2.3412,3.6568,0.15405779067021458,0.03379100190158958,29.593677124825305,0,1,0,0,0,1,0,859,3,855,20,12.16,23.74,1,0,1,0,0,0,0,1,0,0,1,1997,7.599401333415815,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.5,0.5,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,43.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
902,62,Bergman & Schöön (2018),2.415,0.5829,4.143077714873907,1.8321,2.9979,0.1340552597513273,0.03235644344059986,30.905745306520032,0,1,0,0,0,1,0,942,3,938,20,12.49,24.01,1,0,1,0,0,0,0,1,0,0,1,2005,7.60339933974067,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.49,0.51,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
903,62,Bergman & Schöön (2018),1.556,0.74,2.102702702702703,0.8160000000000001,2.2960000000000003,0.08043287624830223,0.03825213908980953,26.14232886825413,0,1,0,0,0,1,0,683,3,679,20,14.19,26.43,1,0,1,0,0,0,0,1,0,0,1,2015,7.608374474380783,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.53,0.47,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,46.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
904,62,Bergman & Schöön (2018),3.357,0.2538,13.22695035460993,3.1032,3.6108000000000002,0.25507516789330476,0.019284503309895965,51.855107903496986,0,1,0,0,0,1,0,2518,3,2514,20,12.84,25.3,1,0,1,0,0,0,0,1,0,0,1,2006,7.603897968521881,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.5,0.5,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
905,62,Bergman & Schöön (2018),4.429,0.4951,8.945667541910726,3.9339000000000004,4.9241,0.2900793372599901,0.03242679608882842,30.83869270527522,0,1,0,0,0,1,0,874,2,871,20,12.16,23.74,1,0,1,0,0,0,0,1,0,0,1,1997,7.599401333415815,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.5,0.5,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,43.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
906,62,Bergman & Schöön (2018),4.189,0.4429,9.458116956423572,3.7461,4.6319,0.29421085325313495,0.031106704919029234,32.14741010348092,0,1,0,0,0,1,0,947,2,944,20,12.49,24.01,1,0,1,0,0,0,0,1,0,0,1,2005,7.60339933974067,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.49,0.51,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
907,62,Bergman & Schöön (2018),4.045,0.5999,6.742790465077513,3.4451,4.6449,0.25660715362909847,0.03805652199310165,26.276704954311533,0,1,0,0,0,1,0,648,2,645,20,14.19,26.43,1,0,1,0,0,0,0,1,0,0,1,2015,7.608374474380783,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.53,0.47,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,46.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
908,62,Bergman & Schöön (2018),4.869,0.226,21.54424778761062,4.643,5.095,0.3947160753130957,0.018321181561051475,54.58163255834297,0,1,0,0,0,1,0,2518,2,2515,20,12.84,25.3,1,0,1,0,0,0,0,1,0,0,1,2006,7.603897968521881,0.05,0.109,0.69499999999999995,0.191,NA,NA,0.5,0.5,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
909,62,Bergman & Schöön (2018),2.434,0.9199,2.6459397760626153,1.5141,3.3539000000000003,0.12745028691767002,0.048168249357257456,20.760563511103214,0,1,0,0,0,1,0,426,1,424,20,12.16,23.74,1,0,1,0,0,0,0,1,0,0,1,1997,7.599401333415815,0.05,0.109,0.69499999999999995,0.191,NA,NA,0,1,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,43.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
910,62,Bergman & Schöön (2018),1.578,0.7425,2.125252525252525,0.8355,2.3205,0.09839588680912398,0.046298444838893886,21.598997622484525,0,1,0,0,0,1,0,464,1,462,20,12.49,24.01,1,0,1,0,0,0,0,1,0,0,1,2005,7.60339933974067,0.05,0.109,0.69499999999999995,0.191,NA,NA,0,1,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
911,62,Bergman & Schöön (2018),1.888,1.0251,1.8417715344844405,0.8629,2.9131,0.09674897713497989,0.05253039007471816,19.03659954890151,0,1,0,0,0,1,0,361,1,359,20,14.19,26.43,1,0,1,0,0,0,0,1,0,0,1,2015,7.608374474380783,0.05,0.109,0.69499999999999995,0.191,NA,NA,0,1,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,46.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
912,62,Bergman & Schöön (2018),3.414,0.5721,5.967488201363397,2.8419,3.9861000000000004,0.16649675172905307,0.027900641963734995,35.84146921421346,0,1,0,0,0,1,0,1251,1,1249,20,12.84,25.3,1,0,1,0,0,0,0,1,0,0,1,2006,7.603897968521881,0.05,0.109,0.69499999999999995,0.191,NA,NA,0,1,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
913,62,Bergman & Schöön (2018),3.411,0.9361,3.6438414699284265,2.4749,4.3471,0.172875032615175,0.047443071835551257,21.07789317408099,0,1,0,0,0,1,0,433,1,431,20,12.16,23.74,1,0,1,0,0,0,0,1,0,0,1,1997,7.599401333415815,0.05,0.109,0.69499999999999995,0.191,NA,NA,1,0,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,43.52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
914,62,Bergman & Schöön (2018),2.882,0.874,3.2974828375286043,2.008,3.7560000000000002,0.1494426372434278,0.0453202168462026,22.065207750297656,0,1,0,0,0,1,0,478,1,476,20,12.49,24.01,1,0,1,0,0,0,0,1,0,0,1,2005,7.60339933974067,0.05,0.109,0.69499999999999995,0.191,NA,NA,1,0,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
915,62,Bergman & Schöön (2018),1.294,1.0887,1.1885735280609901,0.20530000000000004,2.3827,0.06629710006511098,0.05577871162355975,17.927986697663723,0,1,0,0,0,1,0,322,1,320,20,14.19,26.43,1,0,1,0,0,0,0,1,0,0,1,2015,7.608374474380783,0.05,0.109,0.69499999999999995,0.191,NA,NA,1,0,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,46.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
916,62,Bergman & Schöön (2018),3.574,0.5957,5.999664260533826,2.9783,4.1697,0.16855410392402168,0.028093922693771603,35.5948868693121,0,1,0,0,0,1,0,1233,1,1231,20,12.84,25.3,1,0,1,0,0,0,0,1,0,0,1,2006,7.603897968521881,0.05,0.109,0.69499999999999995,0.191,NA,NA,1,0,0.72,0.28000000000000003,1,0,NA,NA,Sweden,1,0,0,0,0,0,1,0,0,2133,1699.2,44.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,22,NA,NA,NA,NA,NA
917,63,Guifu & Hamori (2009),8.06,0.5107084019769358,15.782,7.549291598023065,8.570708401976937,0.36291762619196694,0.0229956676081591,43.48645218915887,1,0,0,0,1,0,0,1650,7,1642,8,11.5358,23.8369,1,0,1,0,0,0,1,0,0,1,0,2005,7.60339933974067,2.4850000000000011E-2,2.4850000000000011E-2,0.68359999999999999,0.26669999999999999,1,0,1,0,NA,NA,0,1,0,1,China,0,1,0,0,0,0,0,1,0,127.1666666666667,27,41.372700000000002,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.171,120,1,0,13,NA,NA,NA,NA,NA
