page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
45,9,,Non-university higher education,https://link.springer.com/content/pdf/10.1007/978-94-017-8905-9_26.pdf,RF0c_FgdO3UJ,"M Seeber - The International Encyclopedia of Higher Education …, 2020 - Springer","… policies to promote the internationalization of their respective higher education sectors. National policies for higher education internationalization are driven by an array of motivations, …",3.0,"https://scholar.google.com/scholar?cites=8447377794087542084&as_sdt=2005&sciodt=0,5&hl=en",8447377794087542084,3.0,"https://scholar.google.com/scholar?cluster=8447377794087542084&hl=en&as_sdt=0,5",8447377794087542084,PDF,researchgate.net,https://www.researchgate.net/profile/Marco-Seeber-2/publication/312572685_Non-university_Higher_Education/links/5a15a4a9aca272dfc1ecd8aa/Non-university-Higher-Education.pdf
45,10,Citation,"The Role of Agriculture and Human Capital in Economic Growth: Farmers, Schooling, and Health",,HXElZW0_2H4J,"P Orazem, W Huffman - 2004",,,{},{},2.0,"https://scholar.google.com/scholar?cluster=9140125182829359389&hl=en&as_sdt=0,5",9140125182829359389,,,
46,1,Book,College for All?: Is There Too Much Emphasis on Getting a 4-year College Degree?,https://books.google.com/books?hl=en&lr=&id=a6h7cJ8f89YC&oi=fnd&pg=PP15&dq=(%22ability+bias%22+OR+%22intelligence+bias%22)+AND+(%22private+returns%22)+AND+(%22income%22+OR+%22earnings%22)+AND+(%22schooling%22+OR+%22education%22)&ots=_PyLmVZR6_&sig=tARGv9GYqAluUGCwQ0q_jvrP7WA,UaWsCn6_g8wJ,D Boesel - 1999 - books.google.com,"… the same amount of education, and we also compare the earnings of noncompleters from 4-… We examined 17 studies of private returns to college and 13 studies of social returns (see …",82.0,"https://scholar.google.com/scholar?cites=14736832953752266065&as_sdt=2005&sciodt=0,5&hl=en",14736832953752266065,2.0,"https://scholar.google.com/scholar?cluster=14736832953752266065&hl=en&as_sdt=0,5",14736832953752266065,HTML,google.com,https://books.google.com/books?hl=en&lr=&id=a6h7cJ8f89YC&oi=fnd&pg=PP15&dq=(%22ability+bias%22+OR+%22intelligence+bias%22)+AND+(%22private+returns%22)+AND+(%22income%22+OR+%22earnings%22)+AND+(%22schooling%22+OR+%22education%22)&ots=_PyLmVZR6_&sig=tARGv9GYqAluUGCwQ0q_jvrP7WA
46,2,Pdf,How Large Are Human-Capital,http://masteringmetrics.com/wp-content/uploads/2015/02/AA2000.pdf,T_C0m_y2rUkJ,"D Acemoglu, J Angrist - masteringmetrics.com",… private returns to schooling.2 Human-capital externalities are important for education policy as well as for cross-country income … private returns correctly by instrumenting for individual …,,{},{},,{},{},PDF,masteringmetrics.com,http://masteringmetrics.com/wp-content/uploads/2015/02/AA2000.pdf
46,3,Pdf,Overeducation among Dutch higher vocational education graduates and its consequences for their wages,https://thesis.eur.nl/pub/9448/DannyGroenenberg.pdf,oq2KQE9yn6MJ,D Groenenberg - 2013 - thesis.eur.nl,"… on the topics of ‘the private returns to education’ and ‘over- … there are other forms of ability bias that might influence their … , their earnings and the characteristics of their education, firm …",,{},{},3.0,"https://scholar.google.com/scholar?cluster=11790268034190060962&hl=en&as_sdt=0,5",11790268034190060962,PDF,eur.nl,https://thesis.eur.nl/pub/9448/DannyGroenenberg.pdf
46,4,,Daron Acemoglu and Joshua Angrist,https://books.google.com/books?hl=en&lr=&id=DnyGxWBicB4C&oi=fnd&pg=PA9&dq=(%22ability+bias%22+OR+%22intelligence+bias%22)+AND+(%22private+returns%22)+AND+(%22income%22+OR+%22earnings%22)+AND+(%22schooling%22+OR+%22education%22)&ots=HFZM9dOfrk&sig=eTL-CO7Kds4NBKOYWM-fnYS6Gzk,Xpmzgb3eXmEJ,"HLA Human-Capital, CS Laws - Nber Macroeconomics Annual …, 2001 - books.google.com",… private returns to schooling. 2 Human-capital externalities are important for education policy as well as for cross-country income … private returns correctly by instrumenting for individual …,,{},{},,{},{},,,
46,5,Pdf,"Human capital and payment systems in Britain, 1833-1914",https://eprints.lse.ac.uk/22453/1/09_92.pdf,XDNoVcS8z9sJ,"D Baines, P Howlett, P Johnson - 1992 - eprints.lse.ac.uk",… earnings of those who do. If there is an ability bias the more able will invest in more education … are likely to be both public and private returns to general education - for instance a literate …,,{},{},4.0,"https://scholar.google.com/scholar?cluster=15839085965917827932&hl=en&as_sdt=0,5",15839085965917827932,PDF,lse.ac.uk,https://eprints.lse.ac.uk/22453/1/09_92.pdf
46,6,Book,The labor market consequences of dropping out of high school.,https://search.proquest.com/openview/47a01ae575a88f4b8cea12c94d88c68c/1?pq-origsite=gscholar&cbl=18750&diss=y,nmaNi7q_hBAJ,RH King - 1978 - search.proquest.com,"… the possibility of the ability bias. However, … private returns to schooling are based on age-earnings profiles that are typical of individuals who have completed different levels of schooling. …",32.0,"https://scholar.google.com/scholar?cites=1190287009458775710&as_sdt=2005&sciodt=0,5&hl=en",1190287009458775710,3.0,"https://scholar.google.com/scholar?cluster=1190287009458775710&hl=en&as_sdt=0,5",1190287009458775710,PDF,ohiolink.edu,https://etd.ohiolink.edu/apexprod/rws_etd/send_file/send?accession=osu1487077030855217&disposition=inline
46,7,,The role of family risk attitudes in education and intergenerational mobility: An empirical analysis,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2197844,IP3bR0kBbMEJ,M Huebener - 2012 - papers.ssrn.com,"… Overall, education seems to be an important moderator of income mobility. … 3.5 Estimation of returns to education The examination of heterogeneous private returns to education faces …",1.0,"https://scholar.google.com/scholar?cites=13937516361054682400&as_sdt=2005&sciodt=0,5&hl=en",13937516361054682400,5.0,"https://scholar.google.com/scholar?cluster=13937516361054682400&hl=en&as_sdt=0,5",13937516361054682400,PDF,econstor.eu,https://www.econstor.eu/bitstream/10419/68442/1/734678584.pdf
46,8,Book,Human capital and incentives in the creation of inventions: A study of Finnish inventors,https://aaltodoc.aalto.fi/handle/123456789/11545,zrZPkENWQWQJ,L Väänänen - 2010 - aaltodoc.aalto.fi,"… Thus we have data on individual characteristics, education, labor market status, annual earnings, as … We thus find a strong negative ability bias in the OLS estimations. The potentially …",11.0,"https://scholar.google.com/scholar?cites=7224150125462927054&as_sdt=2005&sciodt=0,5&hl=en",7224150125462927054,3.0,"https://scholar.google.com/scholar?cluster=7224150125462927054&hl=en&as_sdt=0,5",7224150125462927054,PDF,aalto.fi,https://aaltodoc.aalto.fi/bitstream/handle/123456789/11545/a368.pdf?sequence=1&isAllowed=y
46,9,,Three Essays on the Economics of Human Capital,https://search.proquest.com/openview/775ff19fba04696b33f59eeaeef579f1/1?pq-origsite=gscholar&cbl=18750&diss=y,s7VQQmUbab0J,S Zimmer - 2022 - search.proquest.com,"… is the natural log of income per capita, edu is years of education, and … to education exceed private returns. Even the research … economists don’t even bother to include ability bias in their …",,{},{},,{},{},,,
46,10,Pdf,Education in Cambodia: Rate of return and personal equity finance,https://core.ac.uk/download/pdf/43397176.pdf,nh7XRCKU_EQJ,J Humphreys - 2016 - core.ac.uk,"… understand the relationship between education and income. The first … If ability bias were a significant problem, then we would … It should be noted that the private returns are consistently …",1.0,"https://scholar.google.com/scholar?cites=4971010963614932638&as_sdt=2005&sciodt=0,5&hl=en",4971010963614932638,2.0,"https://scholar.google.com/scholar?cluster=4971010963614932638&hl=en&as_sdt=0,5",4971010963614932638,PDF,core.ac.uk,https://core.ac.uk/download/pdf/43397176.pdf
47,1,Pdf,"Factors affecting labour productivity, skilled labour and returns to education in Malaysia",http://psasir.upm.edu.my/id/eprint/70206/1/FEP%202014%2023%20-%20IR.pdf,NYC1ivzIIpcJ,"NM Yunus - Serdang: Universiti Putra Malaysia, 2014 - psasir.upm.edu.my",… individual to make investment in education. Education increases the productivity of workers … Higher earnings are closely associated with additional education that can be thought of as a …,5.0,"https://scholar.google.com/scholar?cites=10890487835919745077&as_sdt=2005&sciodt=0,5&hl=en",10890487835919745077,,{},{},PDF,upm.edu.my,http://psasir.upm.edu.my/id/eprint/70206/1/FEP%202014%2023%20-%20IR.pdf
47,2,,Where are the returns to lifelong learning?,https://link.springer.com/article/10.1007/s00181-018-1433-8,XL949lS_g3cJ,"M Coelli, D Tabasso - Empirical Economics, 2019 - Springer","… of education and training participation on a range of labour market outcomes, using individual fixed effects techniques to minimise potential ability bias… market outcomes of earnings and …",14.0,"https://scholar.google.com/scholar?cites=8611937284095786844&as_sdt=2005&sciodt=0,5&hl=en",8611937284095786844,21.0,"https://scholar.google.com/scholar?cluster=8611937284095786844&hl=en&as_sdt=0,5",8611937284095786844,PDF,econstor.eu,https://www.econstor.eu/bitstream/10419/125033/1/dp9509.pdf
47,3,Pdf,Parametric and semi-parametric estimations of the return to schooling in South Africa,https://www.academia.edu/download/3452578/up.26737.1082084771.pdf,Awn-7LlRgY0J,"S Bhalotra, C Sanhueza - … Poverty and Growth in Sub-Saharan …, 2002 - academia.edu","… If we have a set of variables Zi, which are correlated with schooling, but otherwise unrelated to earnings. That is, Zi is uncorrelated with the omitted variables and the regression error in …",6.0,"https://scholar.google.com/scholar?cites=10196520890330384643&as_sdt=2005&sciodt=0,5&hl=en",10196520890330384643,8.0,"https://scholar.google.com/scholar?cluster=10196520890330384643&hl=en&as_sdt=0,5",10196520890330384643,PDF,academia.edu,https://www.academia.edu/download/3452578/up.26737.1082084771.pdf
47,4,Book,The economic return to investment in human capital in Turkey: 1968–1994,https://search.proquest.com/openview/10a5f6f03374d7cf6a82a640d3bd2a9e/1?pq-origsite=gscholar&cbl=18750&diss=y,qZxrl8KGV1sJ,O Kara - 2000 - search.proquest.com,"… as, what are the social and private returns to education, and how do … of the relationship between earnings and education, this project … and the direction of the ability bias was very difficult. …",,{},{},2.0,"https://scholar.google.com/scholar?cluster=6581877550747458729&hl=en&as_sdt=0,5",6581877550747458729,,,
47,5,Book,"Estimating returns to schooling in Indonesia: Evidence from the Indonesia Family Life Survey, 1993–2000",https://search.proquest.com/openview/f0b120f2c42ad2b38ecd04d59e50d5fb/1?pq-origsite=gscholar&cbl=18750&diss=y,75yd-9EMZyEJ,GDV Pattinasarany - 2003 - search.proquest.com,"… To encounter the problem of ability bias, measures that proxy … , social returns are therefore lower than the private returns. … In this study she examines the education and earnings trends …",1.0,"https://scholar.google.com/scholar?cites=2406906621861928175&as_sdt=2005&sciodt=0,5&hl=en",2406906621861928175,,{},{},,,
47,6,,The over-education wage penalty among PhD holders: a European perspective,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4158730,HVLU9kVt57MJ,"F Rycx, G Santosuosso, G Vermeylen - 2022 - papers.ssrn.com","… private returns such as better career opportunities, increased work satisfaction and higher pay… the earnings distribution, we find that the penalty for over-educated PhDs is not statistically …",,{},{},15.0,"https://scholar.google.com/scholar?cluster=12963450199670542877&hl=en&as_sdt=0,5",12963450199670542877,PDF,econstor.eu,https://www.econstor.eu/bitstream/10419/263633/1/dp15417.pdf
47,7,,Essays on the influence of selection and school quality on earnings and educational attainment,https://search.proquest.com/openview/b9328b90006a5e21e05d3c96afbb4589/1?pq-origsite=gscholar&cbl=18750&diss=y,0NIIeyJzDHAJ,AS Bedi - 1996 - search.proquest.com,"… The self-selection and ability bias issues … is expected to increase the supply of human capital and therefore to decrease the marginal private returns to education, all else equal. For …",3.0,"https://scholar.google.com/scholar?cites=8073954823898714832&as_sdt=2005&sciodt=0,5&hl=en",8073954823898714832,2.0,"https://scholar.google.com/scholar?cluster=8073954823898714832&hl=en&as_sdt=0,5",8073954823898714832,,,
47,8,Pdf,EENEE Report,http://www.education-economics.org/de/dms/EENEE/Analytical_Reports/EENEE_AR17.pdf,xAWU5x8ZHRYJ,"G Brunello, M De Paola - 2013 - education-economics.org","… estimates of the relationship between earnings and education fail to uncover causal effects. … of the returns to education, on the ground that omitted ability bias and measurement error …",,{},{},7.0,"https://scholar.google.com/scholar?cluster=1593457467978941892&hl=en&as_sdt=0,5",1593457467978941892,PDF,education-economics.org,http://www.education-economics.org/de/dms/EENEE/Analytical_Reports/EENEE_AR17.pdf
47,9,Pdf,and training,https://library.bsl.org.au/jspui/bitstream/1/4003/1/Individual%20returns%20to%20vocational%20education%20and%20trianing%20qualifications_CRyan_NCVER_2002.pdf,643E1iG40HoJ,C Ryan - 2002 - library.bsl.org.au,… Estimates of the incremental income that arise from education … future income stream with and without the additional education and … included in estimates of private returns to individuals. …,1.0,"https://scholar.google.com/scholar?cites=8849775723259661803&as_sdt=2005&sciodt=0,5&hl=en",8849775723259661803,4.0,"https://scholar.google.com/scholar?cluster=8849775723259661803&hl=en&as_sdt=0,5",8849775723259661803,PDF,bsl.org.au,https://library.bsl.org.au/jspui/bitstream/1/4003/1/Individual%20returns%20to%20vocational%20education%20and%20trianing%20qualifications_CRyan_NCVER_2002.pdf
47,10,,Los rendimientos de la educación en México,https://www.econstor.eu/handle/10419/83779,qQGTQKf5cvwJ,E Morales-Ramos - 2011 - econstor.eu,… private returns to education in Mexico by means of the Mincer model. The natural ability bias … “Does compulsory schooling attendance affect schooling and earnings?” Quarterly Journal …,36.0,"https://scholar.google.com/scholar?cites=18190876341641085353&as_sdt=2005&sciodt=0,5&hl=en",18190876341641085353,6.0,"https://scholar.google.com/scholar?cluster=18190876341641085353&hl=en&as_sdt=0,5",18190876341641085353,PDF,econstor.eu,https://www.econstor.eu/bitstream/10419/83779/1/671008579.pdf
48,1,Book,Wage returns to training: evidence from Finland,https://www.researchgate.net/profile/Erkki-Laukkanen-3/publication/263931394_Wage_Returns_to_Training_Evidence_from_Finland/links/00b7d53c624bf64470000000/Wage-Returns-to-Training-Evidence-from-Finland.pdf,NmCI7b6BqhIJ,E Laukkanen - 2010 - researchgate.net,"… log-earnings ln y are explained by years of education s, years of work experience x and its square.In the model, education … Judging only from the private returns to education and training …",9.0,"https://scholar.google.com/scholar?cites=1345030095752421430&as_sdt=2005&sciodt=0,5&hl=en",1345030095752421430,4.0,"https://scholar.google.com/scholar?cluster=1345030095752421430&hl=en&as_sdt=0,5",1345030095752421430,PDF,researchgate.net,https://www.researchgate.net/profile/Erkki-Laukkanen-3/publication/263931394_Wage_Returns_to_Training_Evidence_from_Finland/links/00b7d53c624bf64470000000/Wage-Returns-to-Training-Evidence-from-Finland.pdf
