obs_n,study_id,study_name,effect,se,t_stat,95_lower,95_upper,pcc,se_pcc,se_pcc_precision,est_short_run,est_long_run,est_agg_city,est_agg_subregion,est_agg_region,est_agg_country,est_agg_continent,n_obs,regressands,reg_df,study_size,years_of_schooling,years_of_experience,schooling_years,schooling_levels,wage_log_hourly,wage_log_daily,wage_log_monthly,wage_mean_annual_earnings,data_type_micro,data_type_survey,data_type_national_register,data_cross_section,data_panel,data_avgyear,no_ed,prim_ed,sec_ed,higher_ed,wage_earners,self_employed,gender_male,gender_female,private_sector,public_sector,ethnicity_caucasian,ethnicity_other,sector_rural,sector_urban,country,region_advanced_economies,region_east_asia_and_pacific,region_europe_and_central_asia,region_latin_america_and_caribbean,region_middle_east_and_north_africa,region_south_asia,region_sub_saharan_africa,income_high,income_middle,income_low,med_exp,min_wage,freedom_index,mean_age,method_ols,method_cohort,method_fe,method_2sls,method_heckman,method_probit,method_IV,ability_direct,ability_proxy,ability_uncontrolled,ability_unmentioned,instr_parents_ed,instr_distance_to_school,instr_other,age_control,age_sq_control,exp_control,exp_sq_control,ethnicity_control,health_control,gender_control,marriage_control,occupation_control,firm_char_control,area_control,macro_var_control,impact_factor,citations,published,unpublished,pub_year,X
1376,88,Duraisamy (2002),6.299037928953943,0.02977981171843505,211.520408137925,6.269258117235508,6.3288177406723785,0.5897658891552887,0.00278822215949358,358.65147853986934,1,0,1,0,0,0,0,83900,9,83890,30,4.42,24.857,0,1,0,1,0,0,1,0,0,0,1,1994,0.56299999999999994,9.4500000000000001E-2,0.23799999999999999,0.10449999999999997,0.44750000000000001,0.55249999999999999,0.75693600000000005,0.24306399999999995,NA,NA,0,1,0.41649999999999998,0.58350000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.277,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1377,88,Duraisamy (2002),6.777043872174837,0.1465308684948193,46.24993997366803,6.630513003680018,6.923574740669657,0.07810138497804663,0.00168868078580238,592.1782307275132,1,0,1,0,0,0,0,348546,9,348536,30,4.8175,23.59,0,1,0,1,0,0,1,0,0,0,1,1994,0.48799999999999999,0.1225,0.32750000000000001,6.2E-2,0.44750000000000001,0.55249999999999999,0.75693600000000005,0.24306399999999995,NA,NA,0,1,0.38650000000000007,0.61349999999999993,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.4075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1378,88,Duraisamy (2002),6.133682837398613,0.07851480143386524,78.12135706112879,6.055168035964748,6.212197638832478,0.13118269986568357,0.0016792168595206952,595.5156978863549,1,0,1,0,0,0,0,348546,9,348536,30,4.8175,23.59,0,1,0,1,0,0,1,0,0,0,1,1994,0.48799999999999999,0.1225,0.32750000000000001,6.2E-2,0.44750000000000001,0.55249999999999999,0.75693600000000005,0.24306399999999995,NA,NA,0,1,0.38650000000000007,0.61349999999999993,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.4075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1379,88,Duraisamy (2002),6.977397894461013,0.05521357859611972,126.371049873434,6.922184315864893,7.032611473057132,0.20931264510263334,0.001656333830511568,603.7430266645852,1,0,1,0,0,0,0,348546,9,348536,30,4.8175,23.59,0,1,0,1,0,0,1,0,0,0,1,1994,0.48799999999999999,0.1225,0.32750000000000001,6.2E-2,0.44750000000000001,0.55249999999999999,0.75693600000000005,0.24306399999999995,NA,NA,0,1,0.38650000000000007,0.61349999999999993,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.4075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1380,88,Duraisamy (2002),6.61150226413445,0.05284040814668958,125.1220892499608,6.5586618559877605,6.66434267228114,0.20733330116597148,0.0016570479473993953,603.4828392077733,1,0,1,0,0,0,0,348546,9,348536,30,4.8175,23.59,0,1,0,1,0,0,1,0,0,0,1,1994,0.48799999999999999,0.1225,0.32750000000000001,6.2E-2,0.44750000000000001,0.55249999999999999,0.75693600000000005,0.24306399999999995,NA,NA,0,1,0.38650000000000007,0.61349999999999993,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.4075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1381,88,Duraisamy (2002),6.403202098196981,0.03248797578618996,197.0945232272324,6.37071412241079,6.435690073983171,0.3166683777287906,0.0016066827862268917,622.400394509973,1,0,1,0,0,0,0,348546,9,348536,30,4.8175,23.59,0,1,0,1,0,0,1,0,0,0,1,1994,0.48799999999999999,0.1225,0.32750000000000001,6.2E-2,0.44750000000000001,0.55249999999999999,0.75693600000000005,0.24306399999999995,NA,NA,0,1,0.38650000000000007,0.61349999999999993,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.4075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1382,88,Duraisamy (2002),5.597331920880833,0.1652846998034989,33.86479164457025,5.432047221077335,5.762616620684332,0.13319406942709924,0.003933113506943872,254.25149775985622,1,0,1,0,0,0,0,63507,9,63497,30,5.714999999999999,23.813,0,1,0,1,0,0,1,0,0,0,1,1994,0.42499999999999999,0.127,0.32800000000000001,0.11999999999999994,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.47799999999999998,0.52200000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1383,88,Duraisamy (2002),5.251458206521264,0.08901372268427257,58.99605193626084,5.162444483836991,5.3404719292055365,0.22795985499855265,0.003863984919615296,258.80018188568954,1,0,1,0,0,0,0,63507,9,63497,30,5.714999999999999,23.813,0,1,0,1,0,0,1,0,0,0,1,1994,0.42499999999999999,0.127,0.32800000000000001,0.11999999999999994,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.47799999999999998,0.52200000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1384,88,Duraisamy (2002),6.171300916569122,0.06398531472990986,96.44870768580209,6.107315601839213,6.235286231299032,0.35746428125957574,0.0037062630473398963,269.81355268826155,1,0,1,0,0,0,0,63507,9,63497,30,5.714999999999999,23.813,0,1,0,1,0,0,1,0,0,0,1,1994,0.42499999999999999,0.127,0.32800000000000001,0.11999999999999994,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.47799999999999998,0.52200000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1385,88,Duraisamy (2002),5.9418939944063,0.06111701560043303,97.22159919019673,5.880776978805867,6.003011010006733,0.35995894635046854,0.003702458603322015,270.09079834214873,1,0,1,0,0,0,0,63507,9,63497,30,5.714999999999999,23.813,0,1,0,1,0,0,1,0,0,0,1,1994,0.42499999999999999,0.127,0.32800000000000001,0.11999999999999994,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.47799999999999998,0.52200000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1386,88,Duraisamy (2002),5.927237323935164,0.03451921801004561,171.7083313477799,5.892718105925118,5.96175654194521,0.5631120784828424,0.0032794685852622313,304.9274521164649,1,0,1,0,0,0,0,63507,9,63497,30,5.714999999999999,23.813,0,1,0,1,0,0,1,0,0,0,1,1994,0.42499999999999999,0.127,0.32800000000000001,0.11999999999999994,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.47799999999999998,0.52200000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1387,88,Duraisamy (2002),5.419802160401455,0.1706365120408521,31.76226527124453,5.249165648360602,5.590438672442307,0.07488625518915776,0.002357711408479258,424.1401201197087,1,0,1,0,0,0,0,178896,9,178886,30,5.96,22.328,0,1,0,1,0,0,1,0,0,0,1,1994,0.378,0.13500000000000001,0.40399999999999997,8.3000000000000004E-2,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.39400000000000002,0.60599999999999998,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1388,88,Duraisamy (2002),5.119843447488237,0.09376199982981444,54.60467414070907,5.026081447658423,5.213605447318051,0.12804188756559015,0.002344888777023795,426.4594593135589,1,0,1,0,0,0,0,178896,9,178886,30,5.96,22.328,0,1,0,1,0,0,1,0,0,0,1,1994,0.378,0.13500000000000001,0.40399999999999997,8.3000000000000004E-2,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.39400000000000002,0.60599999999999998,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1389,88,Duraisamy (2002),6.101089288154293,0.06651263639666712,91.72827328281957,6.034576651757626,6.167601924550961,0.21195040041648913,0.0023106332740287917,432.7817881097212,1,0,1,0,0,0,0,178896,9,178886,30,5.96,22.328,0,1,0,1,0,0,1,0,0,0,1,1994,0.378,0.13500000000000001,0.40399999999999997,8.3000000000000004E-2,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.39400000000000002,0.60599999999999998,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1390,88,Duraisamy (2002),5.893190044156094,0.06250831179806547,94.27850272447252,5.830681732358028,5.955698355954159,0.21756771144903336,0.0023077128418646157,433.3294775063985,1,0,1,0,0,0,0,178896,9,178886,30,5.96,22.328,0,1,0,1,0,0,1,0,0,0,1,1994,0.378,0.13500000000000001,0.40399999999999997,8.3000000000000004E-2,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.39400000000000002,0.60599999999999998,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1391,88,Duraisamy (2002),5.945079212669602,0.03469701663991498,171.3426625224735,5.910382196029687,5.9797762293095165,0.3754731977819534,0.002191358487456129,456.3379318008643,1,0,1,0,0,0,0,178896,9,178886,30,5.96,22.328,0,1,0,1,0,0,1,0,0,0,1,1994,0.378,0.13500000000000001,0.40399999999999997,8.3000000000000004E-2,0.46299999999999997,0.53700000000000003,1,0,NA,NA,0,1,0.39400000000000002,0.60599999999999998,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.288,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1392,88,Duraisamy (2002),3.57507371986987,0.3962763266235517,9.021668668252449,3.1787973932463185,3.9713500464934217,0.06306486433399552,0.006990376908423036,143.05380283501634,1,0,1,0,0,0,0,20393,9,20383,30,3.125,25.901,0,1,0,1,0,0,1,0,0,0,1,1994,0.70099999999999996,6.2E-2,0.14799999999999999,8.8999999999999996E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.35499999999999998,0.64500000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.025999999999996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1393,88,Duraisamy (2002),5.216473490128704,0.2243846289516166,23.24790924628584,4.992088861177088,5.440858119080321,0.16071895324380162,0.006913264824856394,144.64945656421784,1,0,1,0,0,0,0,20393,9,20383,30,3.125,25.901,0,1,0,1,0,0,1,0,0,0,1,1994,0.70099999999999996,6.2E-2,0.14799999999999999,8.8999999999999996E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.35499999999999998,0.64500000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.025999999999996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1394,88,Duraisamy (2002),8.085115032488854,0.1209893262782045,66.82502730776292,7.96412570621065,8.206104358767059,0.4239243078699455,0.006343795505201375,157.6343372323532,1,0,1,0,0,0,0,20393,9,20383,30,3.125,25.901,0,1,0,1,0,0,1,0,0,0,1,1994,0.70099999999999996,6.2E-2,0.14799999999999999,8.8999999999999996E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.35499999999999998,0.64500000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.025999999999996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1395,88,Duraisamy (2002),7.609290390689827,0.1112583073971169,68.39300874432513,7.49803208329271,7.720548698086944,0.432032029980942,0.006316903407423052,158.30541255781918,1,0,1,0,0,0,0,20393,9,20383,30,3.125,25.901,0,1,0,1,0,0,1,0,0,0,1,1994,0.70099999999999996,6.2E-2,0.14799999999999999,8.8999999999999996E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.35499999999999998,0.64500000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.025999999999996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1396,88,Duraisamy (2002),6.803503888076867,0.06039461243821388,112.650841083501,6.743109275638654,6.863898500515081,0.6194357282711822,0.0054987226221598585,181.86041899440406,1,0,1,0,0,0,0,20393,9,20383,30,3.125,25.901,0,1,0,1,0,0,1,0,0,0,1,1994,0.70099999999999996,6.2E-2,0.14799999999999999,8.8999999999999996E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.35499999999999998,0.64500000000000002,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,35.025999999999996,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1397,88,Duraisamy (2002),2.923938553006833,0.4405838418557705,6.6365088213199,2.4833547111510623,3.3645223948626035,0.016110876702264878,0.0024276132430515883,411.9272305266253,1,0,1,0,0,0,0,169650,9,169640,30,3.6750000000000007,24.852,0,1,0,1,0,0,1,0,0,0,1,1994,0.59799999999999998,0.11,0.25100000000000006,4.1000000000000002E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.379,0.621,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1398,88,Duraisamy (2002),4.844126793080439,0.2516231036288483,19.25151833523869,4.592503689451591,5.095749896709287,0.046690331828302255,0.0024252804903620796,412.3234421642942,1,0,1,0,0,0,0,169650,9,169640,30,3.6750000000000007,24.852,0,1,0,1,0,0,1,0,0,0,1,1994,0.59799999999999998,0.11,0.25100000000000006,4.1000000000000002E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.379,0.621,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1399,88,Duraisamy (2002),7.99036635498207,0.1249197574934338,63.96399188816923,7.865446597488637,8.115286112475504,0.15346042955406994,0.0023991690484604345,416.8109790519796,1,0,1,0,0,0,0,169650,9,169640,30,3.6750000000000007,24.852,0,1,0,1,0,0,1,0,0,0,1,1994,0.59799999999999998,0.11,0.25100000000000006,4.1000000000000002E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.379,0.621,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1400,88,Duraisamy (2002),7.639000326671419,0.1117393771720753,68.36444340393615,7.527260949499344,7.750739703843494,0.163743671945845,0.0023951584155867973,417.50891861363874,1,0,1,0,0,0,0,169650,9,169640,30,3.6750000000000007,24.852,0,1,0,1,0,0,1,0,0,0,1,1994,0.59799999999999998,0.11,0.25100000000000006,4.1000000000000002E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.379,0.621,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1401,88,Duraisamy (2002),6.92456935917265,0.06747130738003364,102.6298381943284,6.857098051792616,6.9920406665526835,0.24178476343829183,0.002355891499901571,424.46776519282827,1,0,1,0,0,0,0,169650,9,169640,30,3.6750000000000007,24.852,0,1,0,1,0,0,1,0,0,0,1,1994,0.59799999999999998,0.11,0.25100000000000006,4.1000000000000002E-2,0.43200000000000005,0.56799999999999995,0,1,NA,NA,0,1,0.379,0.621,India,0,0,0,0,0,1,0,0,1,0,397,327,0.71,34.527,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.298,386,1,0,23,X
1402,89,Fortin (2008),2.518291050914412,0.9266639057884749,2.717588367458493,1.591627145125937,3.4449549567028868,0.03457932289624527,0.012724268071762494,78.58998210036026,0,1,0,0,0,1,0,6184,14,6169,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1403,89,Fortin (2008),2.567051239664675,0.6824803789711529,3.761355371907592,1.884570860693522,3.249531618635828,0.04783431439804323,0.012717307903236965,78.63299431049143,0,1,0,0,0,1,0,6184,14,6169,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1404,89,Fortin (2008),3.420469761535849,0.384210661264447,8.902589403112858,3.0362591002714017,3.804680422800296,0.11262555207798378,0.012650875714722213,79.04591133057052,0,1,0,0,0,1,0,6184,14,6169,36,15,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1405,89,Fortin (2008),2.663229999928052,0.2684325005940595,9.921414113544898,2.394797499333993,2.9316625005221115,0.12532239232320191,0.012631505034358908,79.16712990889873,0,1,0,0,0,1,0,6184,14,6169,36,17,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1406,89,Fortin (2008),2.615788258922414,0.9257834648240865,2.825486043239555,1.6900047940983276,3.5415717237465003,0.03595632275959359,0.012725712394023345,78.58106242206541,0,1,0,0,0,1,0,6184,16,6167,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1407,89,Fortin (2008),2.518291050914412,0.6828049832125604,3.688155641550811,1.8354860677018514,3.201096034126972,0.04691306780045539,0.012719926261227194,78.61680794865882,0,1,0,0,0,1,0,6184,16,6167,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1408,89,Fortin (2008),3.329948475895961,0.4078813755627471,8.16401207655458,2.922067100333214,3.7378298514587085,0.10340282243491544,0.012665687099100183,78.95347423125932,0,1,0,0,0,1,0,6184,16,6167,36,15,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1409,89,Fortin (2008),2.589864035331479,0.3553638386317025,7.287922275106903,2.2345001966997766,2.9452278739631814,0.09240693523824196,0.0126794622321746,78.86769814751791,0,1,0,0,0,1,0,6184,16,6167,36,17,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1410,89,Fortin (2008),2.371871136557813,0.9279892898829192,2.555925119412814,1.443881846674894,3.2998604264407323,0.03253505963494259,0.012729269487525924,78.55910356677987,0,1,0,0,0,1,0,6184,18,6165,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1411,89,Fortin (2008),2.176318195558413,0.6850902561004875,3.176688292059427,1.4912279394579258,2.8614084516589005,0.040425268129166816,0.012725601133172363,78.5817494619769,0,1,0,0,0,1,0,6184,18,6165,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1412,89,Fortin (2008),3.056947547855327,0.411131439685593,7.4354506923457,2.645816108169734,3.46807898754092,0.0942762118897967,0.012679286809990921,78.86878930856174,0,1,0,0,0,1,0,6184,18,6165,36,15,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1413,89,Fortin (2008),2.380267011275894,0.3597513320401067,6.616423065837408,2.0205156792357872,2.7400183433160006,0.08396924229234336,0.012691032821933944,78.79579337874672,0,1,0,0,0,1,0,6184,18,6165,36,17,5.008,0,1,1,0,0,0,0,0,1,0,1,1979,1.75E-3,1.75E-3,0.6855,0.311,NA,NA,0.54800000000000004,0.45199999999999996,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,19538,1876,0.921,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1414,89,Fortin (2008),1.538170162752084,1.32954926983235,1.156910990553994,0.20862089291973418,2.867719432584434,0.014340519436484981,0.012395525285500083,80.67427373729537,0,1,0,0,0,1,0,6522,14,6507,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1986,1.25E-3,1.25E-3,0.65100000000000002,0.34649999999999997,NA,NA,0.52980000000000005,0.47019999999999995,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,22873,1435,0.919,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1415,89,Fortin (2008),4.594454919943058,1.099484672376001,4.178734852223434,3.4949702475670574,5.69393959231906,0.0517335722779598,0.012380199775162389,80.7741408184896,0,1,0,0,0,1,0,6522,14,6507,36,13,5.008,0,1,1,0,0,0,0,0,1,0,1,1986,1.25E-3,1.25E-3,0.65100000000000002,0.34649999999999997,NA,NA,0.52980000000000005,0.47019999999999995,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,22873,1435,0.919,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1416,89,Fortin (2008),4.880884817015163,0.585079316127977,8.342261779679022,4.295805500887186,5.465964133143141,0.10286871622142894,0.012331034309185503,81.09619800952873,0,1,0,0,0,1,0,6522,14,6507,36,15,5.008,0,1,1,0,0,0,0,0,1,0,1,1986,1.25E-3,1.25E-3,0.65100000000000002,0.34649999999999997,NA,NA,0.52980000000000005,0.47019999999999995,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,22873,1435,0.919,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
1417,89,Fortin (2008),4.000770209471494,0.3838499986020441,10.42274384275636,3.6169202108694494,4.384620208073538,0.12814342942482237,0.012294596447736747,81.33654522545027,0,1,0,0,0,1,0,6522,14,6507,36,17,5.008,0,1,1,0,0,0,0,0,1,0,1,1986,1.25E-3,1.25E-3,0.65100000000000002,0.34649999999999997,NA,NA,0.52980000000000005,0.47019999999999995,NA,NA,0,1,NA,NA,United States,1,0,0,0,0,0,0,1,0,0,22873,1435,0.919,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1.02,494,1,0,29,X
